REGION,TECHNOLOGY,FUEL,YEAR,VALUE
"REGION1","SEstEA004","SEst",2031,3.283
"REGION1","SEstEA004","SEst",2032,3.28299999999999
"REGION1","SEstEA004","SEst",2033,3.283
"REGION1","SEstEA004","SEst",2034,3.283
"REGION1","SEstEA004","SEst",2035,3.283
"REGION1","SEstEA004","SEst",2036,3.283
"REGION1","SEstEA004","SEst",2037,3.283
"REGION1","SEstEA004","SEst",2038,3.283
"REGION1","SEstEA004","SEst",2039,3.283
"REGION1","SEstEA004","SEst",2040,3.283
"REGION1","SEstEA004","SEst",2041,3.283
"REGION1","SEstEA004","SEst",2042,3.28299999999999
"REGION1","SEstEA004","SEst",2043,3.283
"REGION1","SEstEA004","SEst",2044,3.283
"REGION1","SEstEA004","SEst",2045,3.283
"REGION1","SEstEA004","SEst",2046,3.283
"REGION1","SEstEA004","SEst",2047,3.283
"REGION1","SEstEA004","SEst",2048,3.283
"REGION1","SEstEA004","SEst",2049,3.283
"REGION1","SEstEA004","SEst",2050,3.283
"REGION1","SEstEA004","SEst",2051,3.283
"REGION1","SEstEA004","SEst",2052,3.283
"REGION1","SEstEA004","SEst",2053,3.283
"REGION1","SEstEA004","SEst",2054,3.283
"REGION1","SEstEA004","SEst",2055,3.283
"REGION1","SEstEA004","SEst",2056,3.28299999999999
"REGION1","SEstEA004","SEst",2057,1.69289053438818
"REGION1","SEstEA004","SEst",2058,1.70384060636748
"REGION1","SEstEA004","SEst",2059,1.70417360645918
"REGION1","SEstEA004","SEst",2060,1.66041693742884
"REGION1","SECK00X00","SECK",2015,33.506298
"REGION1","SECK00X00","SECK",2016,33.506298
"REGION1","SECK00X00","SECK",2017,33.506298
"REGION1","SECK00X00","SECK",2018,33.506298
"REGION1","SECK00X00","SECK",2019,33.506298
"REGION1","SECK00X00","SECK",2020,33.506298
"REGION1","SECK00X00","SECK",2021,33.506298
"REGION1","SECK00X00","SECK",2022,33.506298
"REGION1","SECK00X00","SECK",2023,33.506298
"REGION1","SECK00X00","SECK",2024,33.506298
"REGION1","SECK00X00","SECK",2025,15.135498
"REGION1","SECK00X00","SECK",2026,15.135498
"REGION1","SECK00X00","SECK",2027,15.135498
"REGION1","SECK00X00","SECK",2028,15.135498
"REGION1","SECK00X00","SECK",2029,15.135498
"REGION1","SECK00X00","SECK",2030,15.1354980000001
"REGION1","SEOI00I00","SEOI",2015,1.8791892
"REGION1","SEOI00I00","SEOI",2016,1.8791892
"REGION1","SEOI00I00","SEOI",2017,1.8791892
"REGION1","SEOI00I00","SEOI",2018,1.8791892
"REGION1","SEOI00I00","SEOI",2019,1.8791892
"REGION1","SEOI00I00","SEOI",2020,1.8791892
"REGION1","SEOI00I00","SEOI",2021,1.8791892
"REGION1","SEOI00I00","SEOI",2022,1.8791892
"REGION1","SEOI00I00","SEOI",2023,1.8791892
"REGION1","SEOI00I00","SEOI",2024,1.8791892
"REGION1","SEOI00I00","SEOI",2025,0.8488692
"REGION1","SEOI00I00","SEOI",2026,0.8488692
"REGION1","SEOI00I00","SEOI",2027,0.8488692
"REGION1","SEOI00I00","SEOI",2028,0.8488692
"REGION1","SEOI00I00","SEOI",2029,0.848869199999999
"REGION1","SEOI00I00","SEOI",2030,0.848869200000008
